"BehaviorSpace results (NetLogo 5.3.1)"
"wood_hoopoe_strategies.nlogo"
"optimize"
"04/06/2017 00:11:07:861 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","0","0"
"[run number]","x2","x1","p-vacant","strategy","[step]","age-diff","foray-timing","group-dist-1","group-dist-2","group-dist-3","performance"
"7871","0.16","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"7872","0.16","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"7875","0.16","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"7874","0.16","0","0.38","""expected reproduction""","264","1","0","1","1","1","1.7"
"7879","0.16","0","0.38","""expected reproduction""","264","1","0","1","1","1","1.7"
"7878","0.16","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"7880","0.16","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"7876","0.16","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"7881","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7883","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7882","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7884","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7886","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7889","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7890","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7885","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7887","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7888","0.16","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"7891","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"7893","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","1","1.7"
"7894","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"7895","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"7897","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"7896","0.16","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"7892","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"7898","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"7899","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"7901","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7902","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7900","0.16","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"7904","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7907","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7903","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7906","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7905","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7909","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7908","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7911","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7912","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7913","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7914","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7915","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7910","0.16","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"7916","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7919","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7920","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7917","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7918","0.16","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"7921","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7922","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7924","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7923","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7925","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7926","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7928","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7927","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7929","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7930","0.16","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"7933","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7932","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7934","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7931","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7935","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7937","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7936","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7938","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7939","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","1","1.7"
"7941","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7940","0.16","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"7943","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7942","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7944","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7945","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7946","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7947","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7949","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7948","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7950","0.16","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"7951","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7953","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7952","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7954","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7955","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7958","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7956","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7962","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7957","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7960","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7959","0.16","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"7961","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7963","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7964","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7965","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7966","0.16","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"7967","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7968","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7969","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7974","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","1","1.7"
"7972","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"7971","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"7970","0.16","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"7973","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"7978","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","1","1.7"
"7975","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"7976","0.16","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"7977","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"7980","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"7979","0.16","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"7982","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7981","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7983","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7984","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7986","0.16","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"7985","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7987","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7988","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7995","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"7989","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7991","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"7990","0.16","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"7992","0.16","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"7993","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"7994","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"7997","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"7998","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"7999","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"7996","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"8000","0.16","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"8001","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8002","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8004","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8003","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8005","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8009","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8006","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8011","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8012","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8007","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8013","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8014","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8016","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8008","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8015","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8017","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8018","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8010","0.17","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"8020","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8019","0.17","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"8021","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8023","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8026","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8022","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8025","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8028","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8024","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8031","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8029","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8033","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8032","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8036","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8027","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8030","0.17","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"8035","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8037","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8034","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8038","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8039","0.17","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"8040","0.17","0","0.04","""expected reproduction""","264","0","0","0","0","0","0"
"8043","0.17","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"8041","0.17","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"8042","0.17","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"8045","0.17","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"8044","0.17","0","0.05","""expected reproduction""","264","1","0","1","0","0","1.5"
"8046","0.17","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"8047","0.17","0","0.05","""expected reproduction""","264","0","0","1","1","0","0.6"
"8050","0.17","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"8052","0.17","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
"8048","0.17","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"8049","0.17","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"8051","0.17","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"8054","0.17","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"8056","0.17","0","0.06","""expected reproduction""","264","0","0","1","1","0","0.6"
"8055","0.17","0","0.06","""expected reproduction""","264","0","0","1","1","0","0.6"
"8053","0.17","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
"8057","0.17","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"8058","0.17","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
