"BehaviorSpace results (NetLogo 6.2.0)"
"wild_dogs.nlogo"
"vary_meeting_disp_mortality"
"11/01/2021 22:21:42:264 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"7055","10","3.5","0.2","0.55","100","60","5","67","67","true"
"7046","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7053","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7044","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7067","10","3.5","0.2","0.55","100","60","5","49","49","true"
"7058","10","3.5","0.2","0.55","100","60","5","93","93","true"
"7060","10","3.5","0.2","0.55","100","60","5","68","68","true"
"7050","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7049","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7071","10","3.5","0.2","0.55","100","60","5","37","37","true"
"7065","10","3.5","0.2","0.55","100","60","5","83","83","true"
"7075","10","3.5","0.2","0.55","100","60","5","41","41","true"
"7054","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7079","10","3.5","0.2","0.55","100","60","5","35","35","true"
"7072","10","3.5","0.2","0.55","100","60","5","44","44","true"
"7062","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7070","10","3.5","0.2","0.55","100","60","5","91","91","true"
"7076","10","3.5","0.2","0.55","100","60","5","62","62","true"
"7084","10","3.5","0.2","0.55","100","60","5","31","31","true"
"7073","10","3.5","0.2","0.55","100","60","5","72","72","true"
"7059","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7074","10","3.5","0.2","0.55","100","60","5","68","68","true"
"7061","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7080","10","3.5","0.2","0.55","100","60","5","73","73","true"
"7069","10","3.5","0.2","0.55","100","60","5","95","95","true"
"7078","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7066","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7083","10","3.5","0.2","0.55","100","60","5","60","60","true"
"7090","10","3.5","0.2","0.55","100","60","5","33","33","true"
"7077","10","3.5","0.2","0.55","100","60","5","75","75","true"
"7082","10","3.5","0.2","0.55","100","60","5","74","74","true"
"7068","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7091","10","3.5","0.2","0.55","100","60","5","46","46","true"
"7099","10","3.5","0.2","0.55","100","60","5","49","49","true"
"7064","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7087","10","3.5","0.2","0.55","100","60","5","56","56","true"
"7104","10","3.5","0.2","0.6","100","60","5","36","36","true"
"7098","10","3.5","0.2","0.55","100","60","5","35","35","true"
"7093","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7081","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7092","10","3.5","0.2","0.55","100","60","5","63","63","true"
"7105","10","3.5","0.2","0.6","100","60","5","41","41","true"
"7094","10","3.5","0.2","0.55","100","60","5","61","61","true"
"7096","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7110","10","3.5","0.2","0.6","100","60","5","38","38","true"
"7108","10","3.5","0.2","0.6","100","60","5","74","74","true"
"7106","10","3.5","0.2","0.6","100","60","5","66","66","true"
"7107","10","3.5","0.2","0.6","100","60","5","63","63","true"
"7102","10","3.5","0.2","0.6","100","60","5","90","90","true"
"7113","10","3.5","0.2","0.6","100","60","5","36","36","true"
"7086","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7085","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7109","10","3.5","0.2","0.6","100","60","5","66","66","true"
"7101","10","3.5","0.2","0.6","100","60","5","91","91","true"
"7088","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7118","10","3.5","0.2","0.6","100","60","5","31","31","true"
"7115","10","3.5","0.2","0.6","100","60","5","51","51","true"
"7119","10","3.5","0.2","0.6","100","60","5","46","46","true"
"7097","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7089","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7112","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7120","10","3.5","0.2","0.6","100","60","5","42","42","true"
"7116","10","3.5","0.2","0.6","100","60","5","72","72","true"
"7124","10","3.5","0.2","0.6","100","60","5","31","31","true"
"7095","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7111","10","3.5","0.2","0.6","100","60","5","99","99","true"
"7122","10","3.5","0.2","0.6","100","60","5","59","59","true"
"7103","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7114","10","3.5","0.2","0.6","100","60","5","93","93","true"
"7121","10","3.5","0.2","0.6","100","60","5","65","65","true"
"7100","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7129","10","3.5","0.2","0.6","100","60","5","62","62","true"
"7128","10","3.5","0.2","0.6","100","60","5","59","59","true"
"7143","10","3.5","0.2","0.6","100","60","5","19","19","true"
"7131","10","3.5","0.2","0.6","100","60","5","61","61","true"
"7125","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7132","10","3.5","0.2","0.6","100","60","5","47","47","true"
"7140","10","3.5","0.2","0.6","100","60","5","40","40","true"
"7126","10","3.5","0.2","0.6","100","60","5","52","52","true"
"7148","10","3.5","0.2","0.6","100","60","5","17","17","true"
"7123","10","3.5","0.2","0.6","100","60","5","91","91","true"
"7117","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7127","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7144","10","3.5","0.2","0.6","100","60","5","87","87","true"
"7136","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7137","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7147","10","3.5","0.2","0.6","100","60","5","51","51","true"
"7152","10","3.5","0.2","0.6","100","60","5","38","38","true"
"7146","10","3.5","0.2","0.6","100","60","5","64","64","true"
"7145","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7139","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7151","10","3.5","0.2","0.6","100","60","5","67","67","true"
"7150","10","3.5","0.2","0.6","100","60","5","60","60","true"
"7133","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7134","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7149","10","3.5","0.2","0.6","100","60","5","73","73","true"
"7135","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7130","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7153","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7141","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7163","10","3.5","0.2","0.6","100","60","5","35","35","true"
"7138","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7156","10","3.5","0.2","0.6","100","60","5","81","81","true"
"7142","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7170","10","3.5","0.2","0.6","100","60","5","23","23","true"
"7160","10","3.5","0.2","0.6","100","60","5","43","43","true"
"7168","10","3.5","0.2","0.6","100","60","5","58","58","true"
"7154","10","3.5","0.2","0.6","100","60","5","95","95","true"
"7161","10","3.5","0.2","0.6","100","60","5","54","54","true"
"7159","10","3.5","0.2","0.6","100","60","5","73","73","true"
"7158","10","3.5","0.2","0.6","100","60","5","64","64","true"
"7167","10","3.5","0.2","0.6","100","60","5","38","38","true"
"7171","10","3.5","0.2","0.6","100","60","5","52","52","true"
"7176","10","3.5","0.2","0.6","100","60","5","56","56","true"
"7174","10","3.5","0.2","0.6","100","60","5","32","32","true"
"7179","10","3.5","0.2","0.6","100","60","5","34","34","true"
"7166","10","3.5","0.2","0.6","100","60","5","75","75","true"
"7165","10","3.5","0.2","0.6","100","60","5","78","78","true"
"7182","10","3.5","0.2","0.6","100","60","5","30","30","true"
"7155","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7178","10","3.5","0.2","0.6","100","60","5","45","45","true"
"7164","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7172","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7173","10","3.5","0.2","0.6","100","60","5","82","82","true"
"7177","10","3.5","0.2","0.6","100","60","5","77","77","true"
"7169","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7184","10","3.5","0.2","0.6","100","60","5","78","78","true"
"7183","10","3.5","0.2","0.6","100","60","5","82","82","true"
"7162","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7157","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7175","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7181","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7194","10","3.5","0.2","0.6","100","60","5","33","33","true"
"7187","10","3.5","0.2","0.6","100","60","5","85","85","true"
"7191","10","3.5","0.2","0.6","100","60","5","84","84","true"
"7186","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7185","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7199","10","3.5","0.2","0.6","100","60","5","73","73","true"
"7188","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7200","10","3.5","0.2","0.6","100","60","5","75","75","true"
"7180","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7193","10","3.5","0.2","0.6","100","60","5","89","89","true"
"7196","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7195","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7198","10","3.5","0.2","0.6","100","60","5","94","94","true"
"7190","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7189","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7197","10","3.5","0.2","0.6","100","60","5","89","89","true"
"7192","10","3.5","0.2","0.6","100","60","5","100","100","false"
"7201","10","4","0.2","0.2","100","60","5","100","100","false"
"7210","10","4","0.2","0.2","100","60","5","95","95","true"
"7216","10","4","0.2","0.2","100","60","5","88","88","true"
"7203","10","4","0.2","0.2","100","60","5","100","100","false"
"7207","10","4","0.2","0.2","100","60","5","100","100","false"
"7205","10","4","0.2","0.2","100","60","5","100","100","false"
"7208","10","4","0.2","0.2","100","60","5","100","100","false"
"7206","10","4","0.2","0.2","100","60","5","100","100","false"
"7204","10","4","0.2","0.2","100","60","5","100","100","false"
"7211","10","4","0.2","0.2","100","60","5","100","100","false"
"7213","10","4","0.2","0.2","100","60","5","100","100","false"
"7214","10","4","0.2","0.2","100","60","5","100","100","false"
"7215","10","4","0.2","0.2","100","60","5","100","100","false"
"7220","10","4","0.2","0.2","100","60","5","100","100","false"
"7209","10","4","0.2","0.2","100","60","5","100","100","false"
"7219","10","4","0.2","0.2","100","60","5","100","100","false"
"7202","10","4","0.2","0.2","100","60","5","100","100","false"
"7212","10","4","0.2","0.2","100","60","5","100","100","false"
"7217","10","4","0.2","0.2","100","60","5","100","100","false"
"7228","10","4","0.2","0.2","100","60","5","73","73","true"
"7218","10","4","0.2","0.2","100","60","5","100","100","false"
"7221","10","4","0.2","0.2","100","60","5","100","100","false"
"7222","10","4","0.2","0.2","100","60","5","100","100","false"
"7226","10","4","0.2","0.2","100","60","5","93","93","true"
"7223","10","4","0.2","0.2","100","60","5","100","100","false"
"7227","10","4","0.2","0.2","100","60","5","100","100","false"
"7225","10","4","0.2","0.2","100","60","5","100","100","false"
"7234","10","4","0.2","0.2","100","60","5","100","100","false"
"7229","10","4","0.2","0.2","100","60","5","100","100","false"
"7224","10","4","0.2","0.2","100","60","5","100","100","false"
"7230","10","4","0.2","0.2","100","60","5","100","100","false"
"7239","10","4","0.2","0.2","100","60","5","100","100","false"
"7236","10","4","0.2","0.2","100","60","5","100","100","false"
"7233","10","4","0.2","0.2","100","60","5","100","100","false"
"7231","10","4","0.2","0.2","100","60","5","100","100","false"
"7241","10","4","0.2","0.2","100","60","5","100","100","false"
"7238","10","4","0.2","0.2","100","60","5","100","100","false"
"7232","10","4","0.2","0.2","100","60","5","100","100","false"
"7240","10","4","0.2","0.2","100","60","5","100","100","false"
"7237","10","4","0.2","0.2","100","60","5","100","100","false"
"7235","10","4","0.2","0.2","100","60","5","100","100","false"
"7243","10","4","0.2","0.2","100","60","5","100","100","false"
"7242","10","4","0.2","0.2","100","60","5","100","100","false"
"7247","10","4","0.2","0.2","100","60","5","100","100","false"
"7244","10","4","0.2","0.2","100","60","5","100","100","false"
"7248","10","4","0.2","0.2","100","60","5","100","100","false"
"7246","10","4","0.2","0.2","100","60","5","100","100","false"
"7251","10","4","0.2","0.2","100","60","5","100","100","false"
"7245","10","4","0.2","0.2","100","60","5","100","100","false"
"7249","10","4","0.2","0.2","100","60","5","100","100","false"
"7250","10","4","0.2","0.2","100","60","5","100","100","false"
"7261","10","4","0.2","0.2","100","60","5","87","87","true"
"7253","10","4","0.2","0.2","100","60","5","100","100","false"
"7255","10","4","0.2","0.2","100","60","5","100","100","false"
"7254","10","4","0.2","0.2","100","60","5","100","100","false"
"7256","10","4","0.2","0.2","100","60","5","100","100","false"
"7258","10","4","0.2","0.2","100","60","5","100","100","false"
"7259","10","4","0.2","0.2","100","60","5","100","100","false"
"7252","10","4","0.2","0.2","100","60","5","100","100","false"
"7257","10","4","0.2","0.2","100","60","5","100","100","false"
"7273","10","4","0.2","0.2","100","60","5","100","100","false"
"7264","10","4","0.2","0.2","100","60","5","100","100","false"
"7262","10","4","0.2","0.2","100","60","5","100","100","false"
"7260","10","4","0.2","0.2","100","60","5","100","100","false"
"7263","10","4","0.2","0.2","100","60","5","100","100","false"
"7266","10","4","0.2","0.2","100","60","5","100","100","false"
"7267","10","4","0.2","0.2","100","60","5","100","100","false"
"7265","10","4","0.2","0.2","100","60","5","100","100","false"
"7271","10","4","0.2","0.2","100","60","5","100","100","false"
"7272","10","4","0.2","0.2","100","60","5","100","100","false"
"7269","10","4","0.2","0.2","100","60","5","100","100","false"
"7276","10","4","0.2","0.2","100","60","5","100","100","false"
"7275","10","4","0.2","0.2","100","60","5","100","100","false"
"7274","10","4","0.2","0.2","100","60","5","100","100","false"
"7270","10","4","0.2","0.2","100","60","5","100","100","false"
"7279","10","4","0.2","0.2","100","60","5","100","100","false"
"7280","10","4","0.2","0.2","100","60","5","100","100","false"
"7277","10","4","0.2","0.2","100","60","5","100","100","false"
"7278","10","4","0.2","0.2","100","60","5","100","100","false"
"7268","10","4","0.2","0.2","100","60","5","100","100","false"
"7281","10","4","0.2","0.2","100","60","5","100","100","false"
"7282","10","4","0.2","0.2","100","60","5","100","100","false"
"7286","10","4","0.2","0.2","100","60","5","100","100","false"
"7299","10","4","0.2","0.2","100","60","5","87","87","true"
"7283","10","4","0.2","0.2","100","60","5","100","100","false"
"7285","10","4","0.2","0.2","100","60","5","100","100","false"
"7291","10","4","0.2","0.2","100","60","5","100","100","false"
"7288","10","4","0.2","0.2","100","60","5","100","100","false"
"7287","10","4","0.2","0.2","100","60","5","100","100","false"
"7293","10","4","0.2","0.2","100","60","5","100","100","false"
"7289","10","4","0.2","0.2","100","60","5","100","100","false"
"7292","10","4","0.2","0.2","100","60","5","100","100","false"
"7298","10","4","0.2","0.2","100","60","5","100","100","false"
"7290","10","4","0.2","0.2","100","60","5","100","100","false"
"7284","10","4","0.2","0.2","100","60","5","100","100","false"
"7297","10","4","0.2","0.2","100","60","5","100","100","false"
"7296","10","4","0.2","0.2","100","60","5","100","100","false"
"7301","10","4","0.2","0.25","100","60","5","100","100","false"
"7295","10","4","0.2","0.2","100","60","5","100","100","false"
"7294","10","4","0.2","0.2","100","60","5","100","100","false"
"7302","10","4","0.2","0.25","100","60","5","100","100","false"
"7303","10","4","0.2","0.25","100","60","5","100","100","false"
"7304","10","4","0.2","0.25","100","60","5","100","100","false"
"7300","10","4","0.2","0.2","100","60","5","100","100","false"
"7312","10","4","0.2","0.25","100","60","5","96","96","true"
"7305","10","4","0.2","0.25","100","60","5","100","100","false"
"7307","10","4","0.2","0.25","100","60","5","100","100","false"
"7308","10","4","0.2","0.25","100","60","5","100","100","false"
"7318","10","4","0.2","0.25","100","60","5","100","100","false"
