"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"PD_simple.nlogo"
"experiment"
"10/07/2024 00:31:12:079 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-15","15"
"[run number]","payoff-benefit","init-coop-freq","payoff-cost","[step]","(count turtles with [strategy = 1]) / (count turtles)"
"327","1","0.5","0.17","51","0.7627471383975026"
"329","1","0.5","0.17","45","0.7845993756503642"
"336","1","0.5","0.17","8","0.700312174817898"
"331","1","0.5","0.17","39","0.7388137356919875"
"335","1","0.5","0.17","19","0.7398543184183143"
"328","1","0.5","0.17","44","0.7565036420395421"
"324","1","0.5","0.17","65","0.7637877211238293"
"333","1","0.5","0.17","26","0.7575442247658689"
"337","1","0.5","0.17","5","0.41103017689906346"
"330","1","0.5","0.17","45","0.7637877211238293"
"325","1","0.5","0.17","53","0.7648283038501561"
"332","1","0.5","0.17","23","0.7471383975026015"
"338","1","0.5","0.17","6","0.6545265348595213"
"334","1","0.5","0.17","23","0.7617065556711758"
"326","1","0.5","0.17","50","0.7700312174817898"
"327","1","0.5","0.17","52","0.7627471383975026"
"329","1","0.5","0.17","46","0.7845993756503642"
"331","1","0.5","0.17","40","0.7377731529656608"
"336","1","0.5","0.17","9","0.7159209157127991"
"335","1","0.5","0.17","20","0.740894901144641"
"333","1","0.5","0.17","27","0.7575442247658689"
"324","1","0.5","0.17","66","0.7637877211238293"
"337","1","0.5","0.17","6","0.5026014568158168"
"325","1","0.5","0.17","54","0.7648283038501561"
"328","1","0.5","0.17","45","0.7565036420395421"
"330","1","0.5","0.17","46","0.7637877211238293"
"334","1","0.5","0.17","24","0.7617065556711758"
"338","1","0.5","0.17","7","0.6826222684703434"
"332","1","0.5","0.17","24","0.7471383975026015"
"329","1","0.5","0.17","47","0.7845993756503642"
"327","1","0.5","0.17","53","0.7627471383975026"
"331","1","0.5","0.17","41","0.7388137356919875"
"336","1","0.5","0.17","10","0.7294484911550468"
"326","1","0.5","0.17","51","0.7700312174817898"
"333","1","0.5","0.17","28","0.7575442247658689"
"325","1","0.5","0.17","55","0.7648283038501561"
"337","1","0.5","0.17","7","0.5754422476586889"
"335","1","0.5","0.17","21","0.7377731529656608"
"328","1","0.5","0.17","46","0.7565036420395421"
"334","1","0.5","0.17","25","0.7617065556711758"
"324","1","0.5","0.17","67","0.7637877211238293"
"330","1","0.5","0.17","47","0.7637877211238293"
"332","1","0.5","0.17","25","0.7471383975026015"
"329","1","0.5","0.17","48","0.7845993756503642"
"338","1","0.5","0.17","8","0.6982310093652445"
"327","1","0.5","0.17","54","0.7627471383975026"
"331","1","0.5","0.17","42","0.7388137356919875"
"326","1","0.5","0.17","52","0.7700312174817898"
"336","1","0.5","0.17","11","0.7356919875130072"
"333","1","0.5","0.17","29","0.7575442247658689"
"337","1","0.5","0.17","8","0.6347554630593132"
"325","1","0.5","0.17","56","0.7648283038501561"
"328","1","0.5","0.17","47","0.7565036420395421"
"334","1","0.5","0.17","26","0.7617065556711758"
"335","1","0.5","0.17","22","0.7388137356919875"
"324","1","0.5","0.17","68","0.7637877211238293"
"330","1","0.5","0.17","48","0.7637877211238293"
"329","1","0.5","0.17","49","0.7845993756503642"
"338","1","0.5","0.17","9","0.7065556711758585"
"327","1","0.5","0.17","55","0.7627471383975026"
"326","1","0.5","0.17","53","0.7700312174817898"
"332","1","0.5","0.17","26","0.7471383975026015"
"331","1","0.5","0.17","43","0.7388137356919875"
"336","1","0.5","0.17","12","0.7356919875130072"
"333","1","0.5","0.17","30","0.7575442247658689"
"337","1","0.5","0.17","9","0.6774193548387096"
"334","1","0.5","0.17","27","0.7617065556711758"
"324","1","0.5","0.17","69","0.7637877211238293"
"325","1","0.5","0.17","57","0.7648283038501561"
"330","1","0.5","0.17","49","0.7637877211238293"
"335","1","0.5","0.17","23","0.7429760665972945"
"329","1","0.5","0.17","50","0.7845993756503642"
"328","1","0.5","0.17","48","0.7565036420395421"
"338","1","0.5","0.17","10","0.7180020811654526"
"333","1","0.5","0.17","31","0.7575442247658689"
"337","1","0.5","0.17","10","0.7148803329864725"
"326","1","0.5","0.17","54","0.7700312174817898"
"327","1","0.5","0.17","56","0.7627471383975026"
"334","1","0.5","0.17","28","0.7617065556711758"
"332","1","0.5","0.17","27","0.7471383975026015"
"331","1","0.5","0.17","44","0.7388137356919875"
"325","1","0.5","0.17","58","0.7648283038501561"
"336","1","0.5","0.17","13","0.736732570239334"
"330","1","0.5","0.17","50","0.7637877211238293"
"329","1","0.5","0.17","51","0.7845993756503642"
"328","1","0.5","0.17","49","0.7565036420395421"
"335","1","0.5","0.17","24","0.7356919875130072"
"338","1","0.5","0.17","11","0.7200832466181062"
"324","1","0.5","0.17","70","0.7637877211238293"
"333","1","0.5","0.17","32","0.7575442247658689"
"327","1","0.5","0.17","57","0.7627471383975026"
"334","1","0.5","0.17","29","0.7617065556711758"
"326","1","0.5","0.17","55","0.7700312174817898"
"332","1","0.5","0.17","28","0.7471383975026015"
"331","1","0.5","0.17","45","0.7388137356919875"
"330","1","0.5","0.17","51","0.7637877211238293"
"329","1","0.5","0.17","52","0.7845993756503642"
"325","1","0.5","0.17","59","0.7648283038501561"
"328","1","0.5","0.17","50","0.7565036420395421"
"336","1","0.5","0.17","14","0.7377731529656608"
"335","1","0.5","0.17","25","0.7388137356919875"
"337","1","0.5","0.17","11","0.7471383975026015"
"324","1","0.5","0.17","71","0.7637877211238293"
"333","1","0.5","0.17","33","0.7575442247658689"
"334","1","0.5","0.17","30","0.7617065556711758"
"338","1","0.5","0.17","12","0.7232049947970863"
"332","1","0.5","0.17","29","0.7471383975026015"
"330","1","0.5","0.17","52","0.7637877211238293"
"326","1","0.5","0.17","56","0.7700312174817898"
"329","1","0.5","0.17","53","0.7845993756503642"
"327","1","0.5","0.17","58","0.7627471383975026"
"331","1","0.5","0.17","46","0.7388137356919875"
"325","1","0.5","0.17","60","0.7648283038501561"
"328","1","0.5","0.17","51","0.7565036420395421"
"335","1","0.5","0.17","26","0.7419354838709677"
"324","1","0.5","0.17","72","0.7637877211238293"
"336","1","0.5","0.17","15","0.736732570239334"
"337","1","0.5","0.17","12","0.736732570239334"
"330","1","0.5","0.17","53","0.7637877211238293"
"333","1","0.5","0.17","34","0.7575442247658689"
"338","1","0.5","0.17","13","0.7263267429760666"
"328","1","0.5","0.17","52","0.7565036420395421"
"332","1","0.5","0.17","30","0.7471383975026015"
"334","1","0.5","0.17","31","0.7617065556711758"
"324","1","0.5","0.17","73","0.7637877211238293"
"326","1","0.5","0.17","57","0.7700312174817898"
"325","1","0.5","0.17","61","0.7648283038501561"
"327","1","0.5","0.17","59","0.7627471383975026"
"329","1","0.5","0.17","54","0.7845993756503642"
"331","1","0.5","0.17","47","0.7388137356919875"
"335","1","0.5","0.17","27","0.7377731529656608"
"336","1","0.5","0.17","16","0.736732570239334"
"337","1","0.5","0.17","13","0.7502601456815817"
"330","1","0.5","0.17","54","0.7637877211238293"
"338","1","0.5","0.17","14","0.7263267429760666"
"328","1","0.5","0.17","53","0.7565036420395421"
"333","1","0.5","0.17","35","0.7575442247658689"
"334","1","0.5","0.17","32","0.7617065556711758"
"324","1","0.5","0.17","74","0.7637877211238293"
"332","1","0.5","0.17","31","0.7471383975026015"
"326","1","0.5","0.17","58","0.7700312174817898"
"331","1","0.5","0.17","48","0.7388137356919875"
"335","1","0.5","0.17","28","0.7398543184183143"
"329","1","0.5","0.17","55","0.7845993756503642"
"327","1","0.5","0.17","60","0.7627471383975026"
"325","1","0.5","0.17","62","0.7648283038501561"
"336","1","0.5","0.17","17","0.736732570239334"
"338","1","0.5","0.17","15","0.7263267429760666"
"328","1","0.5","0.17","54","0.7565036420395421"
"333","1","0.5","0.17","36","0.7575442247658689"
"337","1","0.5","0.17","14","0.7533818938605619"
"330","1","0.5","0.17","55","0.7637877211238293"
"324","1","0.5","0.17","75","0.7637877211238293"
"332","1","0.5","0.17","32","0.7471383975026015"
"334","1","0.5","0.17","33","0.7617065556711758"
"331","1","0.5","0.17","49","0.7388137356919875"
"335","1","0.5","0.17","29","0.7419354838709677"
"329","1","0.5","0.17","56","0.7845993756503642"
"336","1","0.5","0.17","18","0.736732570239334"
"325","1","0.5","0.17","63","0.7648283038501561"
"326","1","0.5","0.17","59","0.7700312174817898"
"327","1","0.5","0.17","61","0.7627471383975026"
"338","1","0.5","0.17","16","0.7263267429760666"
"328","1","0.5","0.17","55","0.7565036420395421"
"333","1","0.5","0.17","37","0.7575442247658689"
"337","1","0.5","0.17","15","0.7533818938605619"
"324","1","0.5","0.17","76","0.7637877211238293"
"330","1","0.5","0.17","56","0.7637877211238293"
"331","1","0.5","0.17","50","0.7377731529656608"
"329","1","0.5","0.17","57","0.7845993756503642"
"335","1","0.5","0.17","30","0.7388137356919875"
"336","1","0.5","0.17","19","0.736732570239334"
"332","1","0.5","0.17","33","0.7471383975026015"
"326","1","0.5","0.17","60","0.7700312174817898"
"327","1","0.5","0.17","62","0.7627471383975026"
"338","1","0.5","0.17","17","0.7263267429760666"
"334","1","0.5","0.17","34","0.7617065556711758"
"328","1","0.5","0.17","56","0.7565036420395421"
"333","1","0.5","0.17","38","0.7575442247658689"
"325","1","0.5","0.17","64","0.7648283038501561"
"337","1","0.5","0.17","16","0.7554630593132154"
"330","1","0.5","0.17","57","0.7637877211238293"
"324","1","0.5","0.17","77","0.7637877211238293"
"331","1","0.5","0.17","51","0.7388137356919875"
"329","1","0.5","0.17","58","0.7845993756503642"
"336","1","0.5","0.17","20","0.736732570239334"
"332","1","0.5","0.17","34","0.7471383975026015"
"326","1","0.5","0.17","61","0.7700312174817898"
"327","1","0.5","0.17","63","0.7627471383975026"
"338","1","0.5","0.17","18","0.7263267429760666"
"335","1","0.5","0.17","31","0.7398543184183143"
"333","1","0.5","0.17","39","0.7575442247658689"
"325","1","0.5","0.17","65","0.7648283038501561"
"334","1","0.5","0.17","35","0.7617065556711758"
"324","1","0.5","0.17","78","0.7637877211238293"
"330","1","0.5","0.17","58","0.7637877211238293"
"337","1","0.5","0.17","17","0.7554630593132154"
"331","1","0.5","0.17","52","0.7388137356919875"
"328","1","0.5","0.17","57","0.7565036420395421"
"336","1","0.5","0.17","21","0.736732570239334"
"338","1","0.5","0.17","19","0.7263267429760666"
"326","1","0.5","0.17","62","0.7700312174817898"
"327","1","0.5","0.17","64","0.7627471383975026"
"329","1","0.5","0.17","59","0.7845993756503642"
"335","1","0.5","0.17","32","0.7419354838709677"
"334","1","0.5","0.17","36","0.7617065556711758"
"324","1","0.5","0.17","79","0.7637877211238293"
"332","1","0.5","0.17","35","0.7471383975026015"
"333","1","0.5","0.17","40","0.7575442247658689"
"325","1","0.5","0.17","66","0.7648283038501561"
"330","1","0.5","0.17","59","0.7637877211238293"
"338","1","0.5","0.17","20","0.7263267429760666"
"336","1","0.5","0.17","22","0.736732570239334"
"331","1","0.5","0.17","53","0.7388137356919875"
"328","1","0.5","0.17","58","0.7565036420395421"
"326","1","0.5","0.17","63","0.7700312174817898"
"335","1","0.5","0.17","33","0.7398543184183143"
"337","1","0.5","0.17","18","0.7544224765868887"
"327","1","0.5","0.17","65","0.7627471383975026"
"329","1","0.5","0.17","60","0.7845993756503642"
"333","1","0.5","0.17","41","0.7575442247658689"
"324","1","0.5","0.17","80","0.7637877211238293"
"332","1","0.5","0.17","36","0.7471383975026015"
"338","1","0.5","0.17","21","0.7263267429760666"
"325","1","0.5","0.17","67","0.7648283038501561"
"334","1","0.5","0.17","37","0.7617065556711758"
"330","1","0.5","0.17","60","0.7637877211238293"
"336","1","0.5","0.17","23","0.736732570239334"
"328","1","0.5","0.17","59","0.7565036420395421"
"335","1","0.5","0.17","34","0.740894901144641"
"327","1","0.5","0.17","66","0.7627471383975026"
"326","1","0.5","0.17","64","0.7700312174817898"
"331","1","0.5","0.17","54","0.7388137356919875"
"337","1","0.5","0.17","19","0.7544224765868887"
"329","1","0.5","0.17","61","0.7845993756503642"
"324","1","0.5","0.17","81","0.7637877211238293"
"333","1","0.5","0.17","42","0.7575442247658689"
"338","1","0.5","0.17","22","0.7263267429760666"
"325","1","0.5","0.17","68","0.7648283038501561"
"334","1","0.5","0.17","38","0.7617065556711758"
"332","1","0.5","0.17","37","0.7471383975026015"
"335","1","0.5","0.17","35","0.740894901144641"
"328","1","0.5","0.17","60","0.7565036420395421"
"330","1","0.5","0.17","61","0.7637877211238293"
"336","1","0.5","0.17","24","0.736732570239334"
"327","1","0.5","0.17","67","0.7627471383975026"
"326","1","0.5","0.17","65","0.7700312174817898"
"329","1","0.5","0.17","62","0.7845993756503642"
"337","1","0.5","0.17","20","0.7544224765868887"
"324","1","0.5","0.17","82","0.7637877211238293"
"331","1","0.5","0.17","55","0.7388137356919875"
"338","1","0.5","0.17","23","0.7263267429760666"
"325","1","0.5","0.17","69","0.7648283038501561"
"333","1","0.5","0.17","43","0.7575442247658689"
"332","1","0.5","0.17","38","0.7471383975026015"
"335","1","0.5","0.17","36","0.7398543184183143"
"334","1","0.5","0.17","39","0.7617065556711758"
"327","1","0.5","0.17","68","0.7627471383975026"
"336","1","0.5","0.17","25","0.736732570239334"
"328","1","0.5","0.17","61","0.7565036420395421"
"331","1","0.5","0.17","56","0.7377731529656608"
"338","1","0.5","0.17","24","0.7263267429760666"
"329","1","0.5","0.17","63","0.7845993756503642"
"326","1","0.5","0.17","66","0.7700312174817898"
"330","1","0.5","0.17","62","0.7637877211238293"
"325","1","0.5","0.17","70","0.7648283038501561"
"324","1","0.5","0.17","83","0.7637877211238293"
"337","1","0.5","0.17","21","0.7544224765868887"
"333","1","0.5","0.17","44","0.7575442247658689"
"332","1","0.5","0.17","39","0.7471383975026015"
"335","1","0.5","0.17","37","0.740894901144641"
"336","1","0.5","0.17","26","0.736732570239334"
"334","1","0.5","0.17","40","0.7617065556711758"
"328","1","0.5","0.17","62","0.7565036420395421"
"327","1","0.5","0.17","69","0.7627471383975026"
"331","1","0.5","0.17","57","0.7388137356919875"
"330","1","0.5","0.17","63","0.7637877211238293"
"333","1","0.5","0.17","45","0.7575442247658689"
"338","1","0.5","0.17","25","0.7263267429760666"
"326","1","0.5","0.17","67","0.7700312174817898"
"329","1","0.5","0.17","64","0.7845993756503642"
"337","1","0.5","0.17","22","0.7544224765868887"
"325","1","0.5","0.17","71","0.7648283038501561"
"324","1","0.5","0.17","84","0.7637877211238293"
"332","1","0.5","0.17","40","0.7471383975026015"
"336","1","0.5","0.17","27","0.736732570239334"
"334","1","0.5","0.17","41","0.7617065556711758"
"328","1","0.5","0.17","63","0.7565036420395421"
"335","1","0.5","0.17","38","0.7398543184183143"
"330","1","0.5","0.17","64","0.7637877211238293"
"331","1","0.5","0.17","58","0.7388137356919875"
"327","1","0.5","0.17","70","0.7627471383975026"
"326","1","0.5","0.17","68","0.7700312174817898"
"329","1","0.5","0.17","65","0.7845993756503642"
"338","1","0.5","0.17","26","0.7263267429760666"
"337","1","0.5","0.17","23","0.7544224765868887"
"333","1","0.5","0.17","46","0.7575442247658689"
"332","1","0.5","0.17","41","0.7471383975026015"
"325","1","0.5","0.17","72","0.7648283038501561"
"324","1","0.5","0.17","85","0.7637877211238293"
"336","1","0.5","0.17","28","0.736732570239334"
"328","1","0.5","0.17","64","0.7565036420395421"
"335","1","0.5","0.17","39","0.740894901144641"
"334","1","0.5","0.17","42","0.7617065556711758"
"330","1","0.5","0.17","65","0.7637877211238293"
"331","1","0.5","0.17","59","0.7388137356919875"
"327","1","0.5","0.17","71","0.7627471383975026"
"326","1","0.5","0.17","69","0.7700312174817898"
"329","1","0.5","0.17","66","0.7845993756503642"
"338","1","0.5","0.17","27","0.7263267429760666"
"337","1","0.5","0.17","24","0.7544224765868887"
"332","1","0.5","0.17","42","0.7471383975026015"
"333","1","0.5","0.17","47","0.7575442247658689"
"324","1","0.5","0.17","86","0.7637877211238293"
"325","1","0.5","0.17","73","0.7648283038501561"
"336","1","0.5","0.17","29","0.736732570239334"
"328","1","0.5","0.17","65","0.7565036420395421"
"335","1","0.5","0.17","40","0.7398543184183143"
"334","1","0.5","0.17","43","0.7617065556711758"
"330","1","0.5","0.17","66","0.7637877211238293"
"327","1","0.5","0.17","72","0.7627471383975026"
"326","1","0.5","0.17","70","0.7700312174817898"
"329","1","0.5","0.17","67","0.7845993756503642"
"337","1","0.5","0.17","25","0.7544224765868887"
"338","1","0.5","0.17","28","0.7263267429760666"
"331","1","0.5","0.17","60","0.7388137356919875"
"332","1","0.5","0.17","43","0.7471383975026015"
"336","1","0.5","0.17","30","0.736732570239334"
"328","1","0.5","0.17","66","0.7565036420395421"
"325","1","0.5","0.17","74","0.7648283038501561"
"324","1","0.5","0.17","87","0.7637877211238293"
"333","1","0.5","0.17","48","0.7575442247658689"
"335","1","0.5","0.17","41","0.740894901144641"
"327","1","0.5","0.17","73","0.7627471383975026"
"330","1","0.5","0.17","67","0.7637877211238293"
"334","1","0.5","0.17","44","0.7617065556711758"
"337","1","0.5","0.17","26","0.7544224765868887"
"332","1","0.5","0.17","44","0.7471383975026015"
"331","1","0.5","0.17","61","0.7388137356919875"
"326","1","0.5","0.17","71","0.7700312174817898"
"329","1","0.5","0.17","68","0.7845993756503642"
"336","1","0.5","0.17","31","0.736732570239334"
"338","1","0.5","0.17","29","0.7263267429760666"
"328","1","0.5","0.17","67","0.7565036420395421"
"327","1","0.5","0.17","74","0.7627471383975026"
"324","1","0.5","0.17","88","0.7637877211238293"
"325","1","0.5","0.17","75","0.7648283038501561"
"335","1","0.5","0.17","42","0.7398543184183143"
"337","1","0.5","0.17","27","0.7544224765868887"
"334","1","0.5","0.17","45","0.7617065556711758"
"333","1","0.5","0.17","49","0.7575442247658689"
"332","1","0.5","0.17","45","0.7471383975026015"
"330","1","0.5","0.17","68","0.7637877211238293"
"329","1","0.5","0.17","69","0.7845993756503642"
"326","1","0.5","0.17","72","0.7700312174817898"
"336","1","0.5","0.17","32","0.736732570239334"
"328","1","0.5","0.17","68","0.7565036420395421"
"338","1","0.5","0.17","30","0.7263267429760666"
"331","1","0.5","0.17","62","0.7377731529656608"
"324","1","0.5","0.17","89","0.7637877211238293"
"337","1","0.5","0.17","28","0.7544224765868887"
"327","1","0.5","0.17","75","0.7627471383975026"
"332","1","0.5","0.17","46","0.7471383975026015"
"325","1","0.5","0.17","76","0.7648283038501561"
"335","1","0.5","0.17","43","0.740894901144641"
"326","1","0.5","0.17","73","0.7700312174817898"
"333","1","0.5","0.17","50","0.7575442247658689"
"338","1","0.5","0.17","31","0.7263267429760666"
