"BehaviorSpace results (NetLogo 5.3.1)"
"wild_dogs.nlogo"
"sensitivity-analysis"
"04/12/2016 02:18:42:452 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","carrying-capacity","years-to-simulate","mortality-adult","mortality-disperser","mean-meeting-rate","[step]","count dogs","extinct?"
"16594","80","100","0.15","0.55","1.2","100","34","false"
"16596","80","100","0.15","0.55","1.2","100","42","false"
"16597","80","100","0.15","0.55","1.2","100","30","false"
"16600","80","100","0.15","0.55","1.2","100","21","false"
"16602","80","100","0.15","0.55","1.2","100","4","false"
"16598","80","100","0.15","0.55","1.2","100","13","false"
"16599","80","100","0.15","0.55","1.2","100","52","false"
"16601","80","100","0.15","0.55","1.2","100","42","false"
"16607","80","100","0.15","0.55","1.2","91","0","true"
"16609","80","100","0.15","0.55","1.2","94","0","true"
"16604","80","100","0.15","0.55","1.2","100","30","false"
"16603","80","100","0.15","0.55","1.2","100","32","false"
"16606","80","100","0.15","0.55","1.2","100","29","false"
"16605","80","100","0.15","0.55","1.2","100","29","false"
"16608","80","100","0.15","0.55","1.2","100","62","false"
"16610","80","100","0.15","0.55","1.2","100","41","false"
"16611","80","100","0.15","0.55","1.2","100","35","false"
"16613","80","100","0.15","0.55","1.2","100","1","false"
"16616","80","100","0.15","0.55","1.2","100","10","false"
"16612","80","100","0.15","0.55","1.2","100","44","false"
"16614","80","100","0.15","0.55","1.2","97","0","true"
"16615","80","100","0.15","0.55","1.2","100","33","false"
"16617","80","100","0.15","0.55","1.2","100","49","false"
"16618","80","100","0.15","0.55","1.2","100","39","false"
"16620","80","100","0.15","0.55","1.2","100","52","false"
"16619","80","100","0.15","0.55","1.2","100","41","false"
"16625","80","100","0.15","0.55","1.4","100","13","false"
"16621","80","100","0.15","0.55","1.4","100","29","false"
"16622","80","100","0.15","0.55","1.4","100","41","false"
"16629","80","100","0.15","0.55","1.4","48","0","true"
"16623","80","100","0.15","0.55","1.4","100","14","false"
"16624","80","100","0.15","0.55","1.4","100","63","false"
"16626","80","100","0.15","0.55","1.4","100","54","false"
"16633","80","100","0.15","0.55","1.4","46","0","true"
"16628","80","100","0.15","0.55","1.4","100","43","false"
"16627","80","100","0.15","0.55","1.4","100","28","false"
"16630","80","100","0.15","0.55","1.4","100","58","false"
"16631","80","100","0.15","0.55","1.4","100","44","false"
"16639","80","100","0.15","0.55","1.4","58","0","true"
"16632","80","100","0.15","0.55","1.4","100","43","false"
"16634","80","100","0.15","0.55","1.4","100","41","false"
"16635","80","100","0.15","0.55","1.4","100","29","false"
"16638","80","100","0.15","0.55","1.4","100","33","false"
"16637","80","100","0.15","0.55","1.4","100","37","false"
"16636","80","100","0.15","0.55","1.4","100","44","false"
"16640","80","100","0.15","0.55","1.4","100","55","false"
"16642","80","100","0.15","0.55","1.4","100","27","false"
"16641","80","100","0.15","0.55","1.4","100","15","false"
"16643","80","100","0.15","0.55","1.4","100","30","false"
"16644","80","100","0.15","0.55","1.4","100","37","false"
"16645","80","100","0.15","0.55","1.4","100","46","false"
"16650","80","100","0.15","0.55","1.4","82","0","true"
"16646","80","100","0.15","0.55","1.4","100","22","false"
"16649","80","100","0.15","0.55","1.4","100","31","false"
"16648","80","100","0.15","0.55","1.4","100","40","false"
"16651","80","100","0.15","0.55","1.6","100","46","false"
"16647","80","100","0.15","0.55","1.4","100","39","false"
"16652","80","100","0.15","0.55","1.6","100","46","false"
"16653","80","100","0.15","0.55","1.6","100","41","false"
"16654","80","100","0.15","0.55","1.6","100","45","false"
"16655","80","100","0.15","0.55","1.6","100","32","false"
"16656","80","100","0.15","0.55","1.6","100","41","false"
"16657","80","100","0.15","0.55","1.6","100","41","false"
"16662","80","100","0.15","0.55","1.6","100","14","false"
"16658","80","100","0.15","0.55","1.6","100","41","false"
"16659","80","100","0.15","0.55","1.6","100","44","false"
"16660","80","100","0.15","0.55","1.6","100","62","false"
"16661","80","100","0.15","0.55","1.6","100","36","false"
"16663","80","100","0.15","0.55","1.6","100","34","false"
"16664","80","100","0.15","0.55","1.6","100","46","false"
"16671","80","100","0.15","0.55","1.6","38","0","true"
"16667","80","100","0.15","0.55","1.6","100","1","false"
"16665","80","100","0.15","0.55","1.6","100","27","false"
"16666","80","100","0.15","0.55","1.6","100","51","false"
"16669","80","100","0.15","0.55","1.6","100","11","false"
"16668","80","100","0.15","0.55","1.6","88","0","true"
"16670","80","100","0.15","0.55","1.6","100","46","false"
"16672","80","100","0.15","0.55","1.6","100","34","false"
"16673","80","100","0.15","0.55","1.6","100","23","false"
"16676","80","100","0.15","0.55","1.6","100","39","false"
"16674","80","100","0.15","0.55","1.6","100","47","false"
"16675","80","100","0.15","0.55","1.6","100","50","false"
"16677","80","100","0.15","0.55","1.6","80","0","true"
"16679","80","100","0.15","0.55","1.6","100","33","false"
"16678","80","100","0.15","0.55","1.6","100","27","false"
"16680","80","100","0.15","0.55","1.6","100","57","false"
"16681","80","100","0.15","0.55","1.8","100","37","false"
"16684","80","100","0.15","0.55","1.8","95","0","true"
"16686","80","100","0.15","0.55","1.8","50","0","true"
"16683","80","100","0.15","0.55","1.8","100","37","false"
"16682","80","100","0.15","0.55","1.8","100","58","false"
"16685","80","100","0.15","0.55","1.8","100","41","false"
"16688","80","100","0.15","0.55","1.8","100","45","false"
"16693","80","100","0.15","0.55","1.8","100","22","false"
"16689","80","100","0.15","0.55","1.8","100","35","false"
"16687","80","100","0.15","0.55","1.8","100","44","false"
"16692","80","100","0.15","0.55","1.8","100","47","false"
"16690","80","100","0.15","0.55","1.8","100","60","false"
"16691","80","100","0.15","0.55","1.8","100","52","false"
"16694","80","100","0.15","0.55","1.8","100","42","false"
"16701","80","100","0.15","0.55","1.8","35","0","true"
"16697","80","100","0.15","0.55","1.8","85","0","true"
"16695","80","100","0.15","0.55","1.8","100","46","false"
"16696","80","100","0.15","0.55","1.8","100","45","false"
"16699","80","100","0.15","0.55","1.8","100","40","false"
"16700","80","100","0.15","0.55","1.8","100","46","false"
"16698","80","100","0.15","0.55","1.8","100","49","false"
"16703","80","100","0.15","0.55","1.8","100","29","false"
"16702","80","100","0.15","0.55","1.8","100","29","false"
"16704","80","100","0.15","0.55","1.8","100","53","false"
"16705","80","100","0.15","0.55","1.8","100","39","false"
"16710","80","100","0.15","0.55","1.8","100","9","false"
"16706","80","100","0.15","0.55","1.8","100","43","false"
"16707","80","100","0.15","0.55","1.8","100","52","false"
"16708","80","100","0.15","0.55","1.8","100","57","false"
"16713","80","100","0.15","0.55","2","100","17","false"
"16711","80","100","0.15","0.55","2","100","53","false"
"16709","80","100","0.15","0.55","1.8","100","52","false"
"16714","80","100","0.15","0.55","2","100","46","false"
"16712","80","100","0.15","0.55","2","100","40","false"
"16715","80","100","0.15","0.55","2","100","51","false"
"16716","80","100","0.15","0.55","2","100","32","false"
"16722","80","100","0.15","0.55","2","59","0","true"
"16717","80","100","0.15","0.55","2","100","59","false"
"16718","80","100","0.15","0.55","2","100","30","false"
"16719","80","100","0.15","0.55","2","100","43","false"
"16721","80","100","0.15","0.55","2","100","49","false"
"16723","80","100","0.15","0.55","2","100","37","false"
"16720","80","100","0.15","0.55","2","100","58","false"
"16726","80","100","0.15","0.55","2","100","38","false"
"16724","80","100","0.15","0.55","2","100","45","false"
"16725","80","100","0.15","0.55","2","100","35","false"
"16727","80","100","0.15","0.55","2","100","53","false"
"16728","80","100","0.15","0.55","2","100","54","false"
"16729","80","100","0.15","0.55","2","100","48","false"
"16730","80","100","0.15","0.55","2","100","65","false"
"16731","80","100","0.15","0.55","2","100","19","false"
"16733","80","100","0.15","0.55","2","100","32","false"
"16734","80","100","0.15","0.55","2","100","40","false"
"16735","80","100","0.15","0.55","2","100","55","false"
"16732","80","100","0.15","0.55","2","100","45","false"
"16736","80","100","0.15","0.55","2","100","49","false"
"16737","80","100","0.15","0.55","2","100","43","false"
"16743","80","100","0.15","0.6","0.4","82","0","true"
"16742","80","100","0.15","0.6","0.4","100","15","false"
"16738","80","100","0.15","0.55","2","100","32","false"
"16741","80","100","0.15","0.6","0.4","100","20","false"
"16746","80","100","0.15","0.6","0.4","61","0","true"
"16749","80","100","0.15","0.6","0.4","29","0","true"
"16740","80","100","0.15","0.55","2","100","5","false"
"16744","80","100","0.15","0.6","0.4","100","21","false"
"16739","80","100","0.15","0.55","2","100","46","false"
"16747","80","100","0.15","0.6","0.4","100","1","false"
"16745","80","100","0.15","0.6","0.4","100","47","false"
"16752","80","100","0.15","0.6","0.4","83","0","true"
"16750","80","100","0.15","0.6","0.4","88","0","true"
"16753","80","100","0.15","0.6","0.4","67","0","true"
"16748","80","100","0.15","0.6","0.4","100","45","false"
"16751","80","100","0.15","0.6","0.4","100","19","false"
"16757","80","100","0.15","0.6","0.4","40","0","true"
"16756","80","100","0.15","0.6","0.4","100","10","false"
"16754","80","100","0.15","0.6","0.4","100","18","false"
"16762","80","100","0.15","0.6","0.4","49","0","true"
"16755","80","100","0.15","0.6","0.4","100","14","false"
"16758","80","100","0.15","0.6","0.4","100","14","false"
"16766","80","100","0.15","0.6","0.4","51","0","true"
"16761","80","100","0.15","0.6","0.4","100","27","false"
"16760","80","100","0.15","0.6","0.4","100","13","false"
"16765","80","100","0.15","0.6","0.4","85","0","true"
"16763","80","100","0.15","0.6","0.4","100","10","false"
"16759","80","100","0.15","0.6","0.4","100","46","false"
"16767","80","100","0.15","0.6","0.4","81","0","true"
"16764","80","100","0.15","0.6","0.4","100","24","false"
"16770","80","100","0.15","0.6","0.4","67","0","true"
"16769","80","100","0.15","0.6","0.4","100","21","false"
"16768","80","100","0.15","0.6","0.4","100","0","false"
"16772","80","100","0.15","0.6","0.6","100","17","false"
"16774","80","100","0.15","0.6","0.6","100","36","false"
"16771","80","100","0.15","0.6","0.6","100","43","false"
"16773","80","100","0.15","0.6","0.6","100","49","false"
"16777","80","100","0.15","0.6","0.6","92","0","true"
"16779","80","100","0.15","0.6","0.6","100","15","false"
"16776","80","100","0.15","0.6","0.6","100","23","false"
"16780","80","100","0.15","0.6","0.6","100","11","false"
"16775","80","100","0.15","0.6","0.6","100","25","false"
"16778","80","100","0.15","0.6","0.6","100","2","false"
"16782","80","100","0.15","0.6","0.6","93","0","true"
"16785","80","100","0.15","0.6","0.6","87","0","true"
"16781","80","100","0.15","0.6","0.6","100","40","false"
"16783","80","100","0.15","0.6","0.6","100","18","false"
"16784","80","100","0.15","0.6","0.6","100","16","false"
"16786","80","100","0.15","0.6","0.6","90","0","true"
"16790","80","100","0.15","0.6","0.6","100","10","false"
"16792","80","100","0.15","0.6","0.6","62","0","true"
"16793","80","100","0.15","0.6","0.6","96","0","true"
"16791","80","100","0.15","0.6","0.6","100","17","false"
"16788","80","100","0.15","0.6","0.6","100","54","false"
"16787","80","100","0.15","0.6","0.6","100","35","false"
"16789","80","100","0.15","0.6","0.6","100","39","false"
"16797","80","100","0.15","0.6","0.6","26","0","true"
"16794","80","100","0.15","0.6","0.6","100","14","false"
"16796","80","100","0.15","0.6","0.6","100","18","false"
"16799","80","100","0.15","0.6","0.6","59","0","true"
"16798","80","100","0.15","0.6","0.6","100","9","false"
"16801","80","100","0.15","0.6","0.8","100","13","false"
"16795","80","100","0.15","0.6","0.6","100","39","false"
"16803","80","100","0.15","0.6","0.8","100","37","false"
"16807","80","100","0.15","0.6","0.8","51","0","true"
"16802","80","100","0.15","0.6","0.8","100","55","false"
"16800","80","100","0.15","0.6","0.6","100","42","false"
"16804","80","100","0.15","0.6","0.8","100","36","false"
"16806","80","100","0.15","0.6","0.8","100","6","false"
"16805","80","100","0.15","0.6","0.8","100","40","false"
"16808","80","100","0.15","0.6","0.8","100","36","false"
"16809","80","100","0.15","0.6","0.8","100","20","false"
"16813","80","100","0.15","0.6","0.8","100","10","false"
"16810","80","100","0.15","0.6","0.8","100","36","false"
"16811","80","100","0.15","0.6","0.8","100","43","false"
"16814","80","100","0.15","0.6","0.8","100","34","false"
"16812","80","100","0.15","0.6","0.8","100","35","false"
"16815","80","100","0.15","0.6","0.8","100","42","false"
"16818","80","100","0.15","0.6","0.8","100","24","false"
"16816","80","100","0.15","0.6","0.8","100","18","false"
"16817","80","100","0.15","0.6","0.8","100","4","false"
"16819","80","100","0.15","0.6","0.8","100","22","false"
"16824","80","100","0.15","0.6","0.8","67","0","true"
"16820","80","100","0.15","0.6","0.8","100","51","false"
"16823","80","100","0.15","0.6","0.8","94","0","true"
"16821","80","100","0.15","0.6","0.8","100","34","false"
"16830","80","100","0.15","0.6","0.8","44","0","true"
"16822","80","100","0.15","0.6","0.8","100","14","false"
"16825","80","100","0.15","0.6","0.8","100","23","false"
"16827","80","100","0.15","0.6","0.8","100","20","false"
"16826","80","100","0.15","0.6","0.8","100","25","false"
"16828","80","100","0.15","0.6","0.8","100","43","false"
"16829","80","100","0.15","0.6","0.8","100","15","false"
"16832","80","100","0.15","0.6","1","96","0","true"
"16831","80","100","0.15","0.6","1","100","28","false"
"16834","80","100","0.15","0.6","1","100","13","false"
"16833","80","100","0.15","0.6","1","100","26","false"
"16835","80","100","0.15","0.6","1","100","44","false"
"16838","80","100","0.15","0.6","1","100","16","false"
"16836","80","100","0.15","0.6","1","100","32","false"
"16837","80","100","0.15","0.6","1","100","34","false"
"16839","80","100","0.15","0.6","1","100","29","false"
"16843","80","100","0.15","0.6","1","100","8","false"
"16840","80","100","0.15","0.6","1","100","16","false"
"16846","80","100","0.15","0.6","1","100","21","false"
"16841","80","100","0.15","0.6","1","100","58","false"
"16844","80","100","0.15","0.6","1","100","25","false"
"16848","80","100","0.15","0.6","1","100","11","false"
"16842","80","100","0.15","0.6","1","100","47","false"
"16845","80","100","0.15","0.6","1","100","48","false"
"16850","80","100","0.15","0.6","1","77","0","true"
"16847","80","100","0.15","0.6","1","100","43","false"
"16853","80","100","0.15","0.6","1","65","0","true"
"16849","80","100","0.15","0.6","1","100","32","false"
"16851","80","100","0.15","0.6","1","100","34","false"
"16856","80","100","0.15","0.6","1","100","8","false"
"16852","80","100","0.15","0.6","1","100","33","false"
"16855","80","100","0.15","0.6","1","100","15","false"
"16854","80","100","0.15","0.6","1","100","2","false"
"16857","80","100","0.15","0.6","1","100","51","false"
"16858","80","100","0.15","0.6","1","100","20","false"
"16860","80","100","0.15","0.6","1","89","0","true"
"16859","80","100","0.15","0.6","1","100","39","false"
"16861","80","100","0.15","0.6","1.2","100","26","false"
"16863","80","100","0.15","0.6","1.2","100","28","false"
"16862","80","100","0.15","0.6","1.2","100","38","false"
"16866","80","100","0.15","0.6","1.2","100","25","false"
"16865","80","100","0.15","0.6","1.2","100","37","false"
"16864","80","100","0.15","0.6","1.2","100","44","false"
"16871","80","100","0.15","0.6","1.2","60","0","true"
"16867","80","100","0.15","0.6","1.2","100","42","false"
