"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision"
"10/07/2025 22:04:18:816 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth","stdev-wealth"
"72","0.1","red","radius","0.01","exp utility","100","7","25","10","62042.38088033076","25621.155747284633"
"74","0.1","red","radius","0.01","exp utility","100","7","25","7","44984.665762392695","16984.29207714412"
"66","0.1","red","radius","0.01","exp utility","100","6","25","23","125582.8491500573","60897.27847889931"
"68","0.1","red","radius","0.01","exp utility","100","6","25","16","94765.4177736344","39974.542371834395"
"73","0.1","red","radius","0.01","exp utility","100","7","25","10","58068.63447032827","26952.69397543102"
"77","0.1","red","radius","0.01","exp utility","100","7","25","4","26457.47913306787","8670.103133933817"
"69","0.1","red","radius","0.01","exp utility","100","6","25","15","88325.13723352457","36754.62406709231"
"67","0.1","red","radius","0.01","exp utility","100","6","25","19","99454.36608420577","49436.647636825786"
"79","0.1","red","radius","0.01","exp utility","100","7","25","2","14078.634322660044","3896.976683090655"
"70","0.1","red","radius","0.01","exp utility","100","6","25","14","83693.98947047832","36253.3307451816"
"78","0.1","red","radius","0.01","exp utility","100","7","25","3","21302.411005101054","6672.973594264761"
"71","0.1","red","radius","0.01","exp utility","100","7","25","11","73321.17670308944","26608.416282462047"
"75","0.1","red","radius","0.01","exp utility","100","7","25","7","42739.22747638626","15454.939222266425"
"66","0.1","red","radius","0.01","exp utility","100","6","25","24","128394.02997688417","63814.273788640225"
"76","0.1","red","radius","0.01","exp utility","100","7","25","5","33273.79407552012","11802.896956085495"
"80","0.1","red","radius","0.01","exp utility","100","7","25","0","0","0"
"68","0.1","red","radius","0.01","exp utility","100","6","25","17","99551.20324602388","43011.45250125431"
"72","0.1","red","radius","0.01","exp utility","100","7","25","11","67383.86033146633","28021.669128596284"
"74","0.1","red","radius","0.01","exp utility","100","7","25","8","52069.51609124602","18055.0383462577"
"69","0.1","red","radius","0.01","exp utility","100","6","25","16","91133.78667977668","40124.734927331665"
"67","0.1","red","radius","0.01","exp utility","100","6","25","20","106339.14774288276","49937.7993107178"
"73","0.1","red","radius","0.01","exp utility","100","7","25","11","61268.76409353448","30348.304208270634"
"77","0.1","red","radius","0.01","exp utility","100","7","25","5","32736.232132735684","10824.962511659583"
"70","0.1","red","radius","0.01","exp utility","100","6","25","15","88142.49355829421","39919.99928098795"
"79","0.1","red","radius","0.01","exp utility","100","7","25","3","20403.115269060097","6663.2353359866465"
"78","0.1","red","radius","0.01","exp utility","100","7","25","4","28379.527595682765","8419.965594752284"
"71","0.1","red","radius","0.01","exp utility","100","7","25","12","80073.14029618827","28959.781955710332"
"75","0.1","red","radius","0.01","exp utility","100","7","25","8","49151.70217281996","17003.631872245285"
"81","0.1","red","radius","0.01","exp utility","100","8","25","0","0","0"
"68","0.1","red","radius","0.01","exp utility","100","6","25","18","103053.18133319478","47182.80307432992"
"76","0.1","red","radius","0.01","exp utility","100","7","25","6","40053.2784837183","13547.563457990118"
"80","0.1","red","radius","0.01","exp utility","100","7","25","1","6662.517238083523","2529.754790467142"
"69","0.1","red","radius","0.01","exp utility","100","6","25","17","92140.51550970478","45296.24807360653"
"67","0.1","red","radius","0.01","exp utility","100","6","25","21","110637.705199535","52616.87862985682"
"70","0.1","red","radius","0.01","exp utility","100","6","25","16","91983.97776632424","43468.16247262209"
"72","0.1","red","radius","0.01","exp utility","100","7","25","12","73757.75787815053","29757.823042129032"
"74","0.1","red","radius","0.01","exp utility","100","7","25","9","57752.683420979345","20891.045172854116"
"77","0.1","red","radius","0.01","exp utility","100","7","25","6","39719.7725027196","11860.824298748274"
"73","0.1","red","radius","0.01","exp utility","100","7","25","12","66420.15557946397","32334.83277697645"
"79","0.1","red","radius","0.01","exp utility","100","7","25","4","26940.623609377664","8925.823729050328"
"71","0.1","red","radius","0.01","exp utility","100","7","25","13","83980.57567580203","34472.67155280713"
"78","0.1","red","radius","0.01","exp utility","100","7","25","5","34112.38738857183","11881.340915924584"
"75","0.1","red","radius","0.01","exp utility","100","7","25","9","55845.28740130668","18009.313092368688"
"67","0.1","red","radius","0.01","exp utility","100","6","25","22","115495.09058045477","55677.344376387424"
"69","0.1","red","radius","0.01","exp utility","100","6","25","18","96985.5819286744","47986.88845642851"
"68","0.1","red","radius","0.01","exp utility","100","6","25","19","108161.92689314872","49436.39329228894"
"70","0.1","red","radius","0.01","exp utility","100","6","25","17","96174.21701621106","45488.780130499894"
"80","0.1","red","radius","0.01","exp utility","100","7","25","2","13586.301922751194","4183.211833736238"
"76","0.1","red","radius","0.01","exp utility","100","7","25","7","46695.74287275148","15449.895901658167"
"72","0.1","red","radius","0.01","exp utility","100","7","25","13","78980.07174679334","32576.801452518215"
"81","0.1","red","radius","0.01","exp utility","100","8","25","1","7017.781214621397","2263.544435087816"
"77","0.1","red","radius","0.01","exp utility","100","7","25","7","46277.13773844996","13892.457590283513"
"74","0.1","red","radius","0.01","exp utility","100","7","25","10","63886.76152853996","22888.436363285487"
"73","0.1","red","radius","0.01","exp utility","100","7","25","13","70854.4621294428","35205.09049677179"
"67","0.1","red","radius","0.01","exp utility","100","6","25","23","120604.59499800984","57404.896468964536"
"69","0.1","red","radius","0.01","exp utility","100","6","25","19","102253.35117463952","50452.35417324158"
"71","0.1","red","radius","0.01","exp utility","100","7","25","14","87082.76643194385","39050.021013191676"
"70","0.1","red","radius","0.01","exp utility","100","6","25","18","99824.96481330621","49775.50375247296"
"78","0.1","red","radius","0.01","exp utility","100","7","25","6","41358.8186586258","12998.808455822864"
"79","0.1","red","radius","0.01","exp utility","100","7","25","5","32739.09955217995","12488.781616645143"
"68","0.1","red","radius","0.01","exp utility","100","6","25","20","109849.28702779315","54681.07794758428"
"75","0.1","red","radius","0.01","exp utility","100","7","25","10","61343.32262467995","21085.336373908132"
"80","0.1","red","radius","0.01","exp utility","100","7","25","3","19731.99520418631","7059.559640346951"
"76","0.1","red","radius","0.01","exp utility","100","7","25","8","53312.59190506591","17460.379272407343"
"77","0.1","red","radius","0.01","exp utility","100","7","25","8","52628.42103893241","15884.073998043274"
"72","0.1","red","radius","0.01","exp utility","100","7","25","14","83910.20031097817","35450.50003389778"
"67","0.1","red","radius","0.01","exp utility","100","6","25","24","122852.72060574598","61483.36500693577"
"73","0.1","red","radius","0.01","exp utility","100","7","25","14","74101.53274187155","39193.2904339411"
"74","0.1","red","radius","0.01","exp utility","100","7","25","11","69253.9294554572","25892.93531731847"
"70","0.1","red","radius","0.01","exp utility","100","6","25","19","105876.39029533474","51599.90054845491"
"69","0.1","red","radius","0.01","exp utility","100","6","25","20","106817.29733584136","53432.07519163578"
"81","0.1","red","radius","0.01","exp utility","100","8","25","2","13710.47807318221","4809.101761375986"
"71","0.1","red","radius","0.01","exp utility","100","7","25","15","92032.12975746271","41396.05786130408"
"68","0.1","red","radius","0.01","exp utility","100","6","25","21","116076.87093148236","56057.91811591342"
"79","0.1","red","radius","0.01","exp utility","100","7","25","6","38065.5013985596","15770.775701363558"
"78","0.1","red","radius","0.01","exp utility","100","7","25","7","47379.31062147846","16354.133120992938"
"75","0.1","red","radius","0.01","exp utility","100","7","25","11","65008.05087211651","25484.34857026422"
"80","0.1","red","radius","0.01","exp utility","100","7","25","4","25623.00562335048","9994.194437995215"
"77","0.1","red","radius","0.01","exp utility","100","7","25","9","58273.095170632616","18747.88398438117"
"76","0.1","red","radius","0.01","exp utility","100","7","25","9","60068.60196112777","19143.378202518816"
"70","0.1","red","radius","0.01","exp utility","100","6","25","20","108792.98867514665","55010.41735153918"
"69","0.1","red","radius","0.01","exp utility","100","6","25","21","110667.39423298095","57170.74053854842"
"72","0.1","red","radius","0.01","exp utility","100","7","25","15","89432.66711651775","37403.45918388546"
"82","0.1","red","radius","0.01","exp utility","100","8","25","0","0","0"
"68","0.1","red","radius","0.01","exp utility","100","6","25","22","120192.16527307493","58826.367893022485"
"74","0.1","red","radius","0.01","exp utility","100","7","25","12","73947.042950318","29960.33932613403"
"73","0.1","red","radius","0.01","exp utility","100","7","25","15","79801.63654358035","40593.52093581901"
"71","0.1","red","radius","0.01","exp utility","100","7","25","16","98809.9901375207","42617.39429459474"
"79","0.1","red","radius","0.01","exp utility","100","7","25","7","43210.825780586085","18773.03394472375"
"78","0.1","red","radius","0.01","exp utility","100","7","25","8","53932.93680389582","18163.387877726826"
"81","0.1","red","radius","0.01","exp utility","100","8","25","3","20593.016103012433","6806.321835713897"
"75","0.1","red","radius","0.01","exp utility","100","7","25","12","70366.87559837275","27884.565356831386"
"70","0.1","red","radius","0.01","exp utility","100","6","25","21","114957.78519083392","56549.55562855365"
"69","0.1","red","radius","0.01","exp utility","100","6","25","22","117546.27196081003","57524.708711959356"
"77","0.1","red","radius","0.01","exp utility","100","7","25","10","63197.669702352934","22532.551824884293"
"80","0.1","red","radius","0.01","exp utility","100","7","25","5","32693.831618410786","11416.111771604197"
"76","0.1","red","radius","0.01","exp utility","100","7","25","10","64838.97012908054","23270.839374309722"
"68","0.1","red","radius","0.01","exp utility","100","6","25","23","122714.46347667361","63620.323930238694"
"72","0.1","red","radius","0.01","exp utility","100","7","25","16","94130.52467271917","41134.587921852246"
"74","0.1","red","radius","0.01","exp utility","100","7","25","13","79655.27080006542","31539.842132190563"
"73","0.1","red","radius","0.01","exp utility","100","7","25","16","85103.17679324551","42753.89360077613"
"82","0.1","red","radius","0.01","exp utility","100","8","25","1","6977.838523530261","1982.9077345213955"
"71","0.1","red","radius","0.01","exp utility","100","7","25","17","102195.64797623664","46484.31734094237"
"79","0.1","red","radius","0.01","exp utility","100","7","25","8","48696.20705654645","21197.160981634774"
"75","0.1","red","radius","0.01","exp utility","100","7","25","13","73982.45035172002","32012.11510372503"
"69","0.1","red","radius","0.01","exp utility","100","6","25","23","120777.12471513958","62239.409178223636"
"78","0.1","red","radius","0.01","exp utility","100","7","25","9","59969.034544047994","20978.535953601167"
"70","0.1","red","radius","0.01","exp utility","100","6","25","22","122033.20885654696","56917.668321419085"
"68","0.1","red","radius","0.01","exp utility","100","6","25","24","128320.44079374018","65070.756917414146"
"81","0.1","red","radius","0.01","exp utility","100","8","25","4","25829.320137791732","10313.956791194436"
"76","0.1","red","radius","0.01","exp utility","100","7","25","11","70277.21437862879","26290.713768511898"
"74","0.1","red","radius","0.01","exp utility","100","7","25","14","79137.77858273777","38861.12925049917"
"77","0.1","red","radius","0.01","exp utility","100","7","25","11","68521.0078428819","25564.876625733345"
"80","0.1","red","radius","0.01","exp utility","100","7","25","6","39286.72782142132","13532.884136111248"
"79","0.1","red","radius","0.01","exp utility","100","7","25","9","55465.547809318865","22496.278991223702"
"72","0.1","red","radius","0.01","exp utility","100","7","25","17","98595.02355979876","44176.782547190625"
"69","0.1","red","radius","0.01","exp utility","100","6","25","24","127584.85470022676","62437.77270397749"
"71","0.1","red","radius","0.01","exp utility","100","7","25","18","107352.79563940571","49206.59331023281"
"73","0.1","red","radius","0.01","exp utility","100","7","25","17","86242.95660120613","47288.23297869946"
"75","0.1","red","radius","0.01","exp utility","100","7","25","14","77438.30259555722","34967.909890029114"
"70","0.1","red","radius","0.01","exp utility","100","6","25","23","124077.81795195049","62719.89628014949"
"82","0.1","red","radius","0.01","exp utility","100","8","25","2","13544.977292825086","4213.314081540621"
