"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"10/07/2025 21:50:53:651 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"1906","0.1","red","radius","0.01","exp utility","60","8","25","24","146205.0898583562"
"1907","0.1","red","radius","0.01","exp utility","60","8","25","24","155756.6736455057"
"1909","0.1","red","radius","0.01","exp utility","60","8","25","24","146650.3078001203"
"1908","0.1","red","radius","0.01","exp utility","60","8","25","24","145014.5254427029"
"1911","0.1","red","radius","0.01","exp utility","60","8","25","24","150048.73018081908"
"1910","0.1","red","radius","0.01","exp utility","60","8","25","24","148767.71938560338"
"1913","0.1","red","radius","0.01","exp utility","60","8","25","24","150703.27970207197"
"1915","0.1","red","radius","0.01","exp utility","60","8","25","24","156684.49076155366"
"1912","0.1","red","radius","0.01","exp utility","60","8","25","24","141072.75900227696"
"1914","0.1","red","radius","0.01","exp utility","60","8","25","24","122644.55746655064"
"1918","0.1","red","radius","0.01","exp utility","60","8","25","24","152868.30026927067"
"1916","0.1","red","radius","0.01","exp utility","60","8","25","24","142496.5714390087"
"1919","0.1","red","radius","0.01","exp utility","60","8","25","24","153010.6108964487"
"1917","0.1","red","radius","0.01","exp utility","60","8","25","24","136458.64960364185"
"1920","0.1","red","radius","0.01","exp utility","60","8","25","24","150006.1996930872"
"1921","0.1","red","radius","0.01","exp utility","60","9","25","24","144312.77345409585"
"1924","0.1","red","radius","0.01","exp utility","60","9","25","24","140737.78044312765"
"1925","0.1","red","radius","0.01","exp utility","60","9","25","24","146889.27530733307"
"1923","0.1","red","radius","0.01","exp utility","60","9","25","24","135674.50758612237"
"1922","0.1","red","radius","0.01","exp utility","60","9","25","24","146277.83125080858"
"1926","0.1","red","radius","0.01","exp utility","60","9","25","24","137831.01075478012"
"1927","0.1","red","radius","0.01","exp utility","60","9","25","24","145858.6511578174"
"1932","0.1","red","radius","0.01","exp utility","60","9","25","24","125526.27963774005"
"1930","0.1","red","radius","0.01","exp utility","60","9","25","24","136835.6860946739"
"1929","0.1","red","radius","0.01","exp utility","60","9","25","24","129045.29146141611"
"1928","0.1","red","radius","0.01","exp utility","60","9","25","24","124000.31808722849"
"1931","0.1","red","radius","0.01","exp utility","60","9","25","24","146712.94430454329"
"1934","0.1","red","radius","0.01","exp utility","60","9","25","24","132754.14008038977"
"1935","0.1","red","radius","0.01","exp utility","60","9","25","24","126270.89734170631"
"1933","0.1","red","radius","0.01","exp utility","60","9","25","24","159653.71370872104"
"1936","0.1","red","radius","0.01","exp utility","60","9","25","24","147249.66311945004"
"1939","0.1","red","radius","0.01","exp utility","60","9","25","24","145698.00824241576"
"1937","0.1","red","radius","0.01","exp utility","60","9","25","24","134296.59669718725"
"1938","0.1","red","radius","0.01","exp utility","60","9","25","24","157344.05924866302"
"1941","0.1","red","radius","0.01","exp utility","60","9","25","24","139536.60790465973"
"1940","0.1","red","radius","0.01","exp utility","60","9","25","24","142691.50205264337"
"1945","0.1","red","radius","0.01","exp utility","60","9","25","24","141780.07242601545"
"1948","0.1","red","radius","0.01","exp utility","60","9","25","24","140513.98726318238"
"1946","0.1","red","radius","0.01","exp utility","60","9","25","24","137579.62929039856"
"1942","0.1","red","radius","0.01","exp utility","60","9","25","24","138419.2382817236"
"1944","0.1","red","radius","0.01","exp utility","60","9","25","24","132668.5695277965"
"1949","0.1","red","radius","0.01","exp utility","60","9","25","24","158432.43779518464"
"1947","0.1","red","radius","0.01","exp utility","60","9","25","24","121472.5228691041"
"1943","0.1","red","radius","0.01","exp utility","60","9","25","24","139898.6581925055"
"1950","0.1","red","radius","0.01","exp utility","60","9","25","24","139836.15637717347"
"1951","0.1","red","radius","0.01","exp utility","60","10","25","24","152237.0662950204"
"1953","0.1","red","radius","0.01","exp utility","60","10","25","24","140442.27681258324"
"1952","0.1","red","radius","0.01","exp utility","60","10","25","24","150666.103615035"
"1957","0.1","red","radius","0.01","exp utility","60","10","25","24","141156.51447496706"
"1958","0.1","red","radius","0.01","exp utility","60","10","25","24","141659.2097214419"
"1954","0.1","red","radius","0.01","exp utility","60","10","25","24","156127.5479612932"
"1960","0.1","red","radius","0.01","exp utility","60","10","25","24","138657.47028028534"
"1955","0.1","red","radius","0.01","exp utility","60","10","25","24","140547.19533201063"
"1956","0.1","red","radius","0.01","exp utility","60","10","25","24","144535.23725425408"
"1959","0.1","red","radius","0.01","exp utility","60","10","25","24","157479.44353130824"
"1961","0.1","red","radius","0.01","exp utility","60","10","25","24","159271.91485767876"
"1965","0.1","red","radius","0.01","exp utility","60","10","25","24","160102.1728777829"
"1963","0.1","red","radius","0.01","exp utility","60","10","25","24","130859.92110613923"
"1962","0.1","red","radius","0.01","exp utility","60","10","25","24","147881.73205438335"
"1964","0.1","red","radius","0.01","exp utility","60","10","25","24","125721.86004274026"
"1966","0.1","red","radius","0.01","exp utility","60","10","25","24","165127.93056096818"
"1981","0.1","red","radius","0.01","exp utility","70","0","25","24","87341.376285152"
"1967","0.1","red","radius","0.01","exp utility","60","10","25","24","131161.3967698393"
"1971","0.1","red","radius","0.01","exp utility","60","10","25","24","153959.69689590015"
"1983","0.1","red","radius","0.01","exp utility","70","0","25","24","78647.31183629039"
"1968","0.1","red","radius","0.01","exp utility","60","10","25","24","123550.91451938363"
"1982","0.1","red","radius","0.01","exp utility","70","0","25","24","77995.08691484231"
"1984","0.1","red","radius","0.01","exp utility","70","0","25","24","69996.31648152764"
"1969","0.1","red","radius","0.01","exp utility","60","10","25","24","154536.03580353467"
"1973","0.1","red","radius","0.01","exp utility","60","10","25","24","163084.59615491139"
"1988","0.1","red","radius","0.01","exp utility","70","0","25","24","68972.65920292264"
"1985","0.1","red","radius","0.01","exp utility","70","0","25","24","71999.16090917622"
"1970","0.1","red","radius","0.01","exp utility","60","10","25","24","122403.96762191769"
"1972","0.1","red","radius","0.01","exp utility","60","10","25","24","153805.0968962178"
"1989","0.1","red","radius","0.01","exp utility","70","0","25","24","73504.5897085945"
"1986","0.1","red","radius","0.01","exp utility","70","0","25","24","73628.78529646936"
"1987","0.1","red","radius","0.01","exp utility","70","0","25","24","71795.29363036779"
"1977","0.1","red","radius","0.01","exp utility","60","10","25","24","127051.28102906111"
"1980","0.1","red","radius","0.01","exp utility","60","10","25","24","127849.81544494016"
"1990","0.1","red","radius","0.01","exp utility","70","0","25","24","75985.49483607494"
"1974","0.1","red","radius","0.01","exp utility","60","10","25","24","143399.78638303728"
"1993","0.1","red","radius","0.01","exp utility","70","0","25","24","76731.00656200219"
"1992","0.1","red","radius","0.01","exp utility","70","0","25","24","67414.8516513674"
"1994","0.1","red","radius","0.01","exp utility","70","0","25","24","69336.68512870358"
"1995","0.1","red","radius","0.01","exp utility","70","0","25","24","77837.51884759802"
"1991","0.1","red","radius","0.01","exp utility","70","0","25","24","76916.98069911085"
"1978","0.1","red","radius","0.01","exp utility","60","10","25","24","135734.78504297382"
"1996","0.1","red","radius","0.01","exp utility","70","0","25","24","82659.02439082964"
"1997","0.1","red","radius","0.01","exp utility","70","0","25","24","77468.04505658342"
"1998","0.1","red","radius","0.01","exp utility","70","0","25","24","82723.78556029798"
"2001","0.1","red","radius","0.01","exp utility","70","0","25","24","81509.96127708226"
"1999","0.1","red","radius","0.01","exp utility","70","0","25","24","69935.41370098427"
"2002","0.1","red","radius","0.01","exp utility","70","0","25","24","75066.69748554644"
"1975","0.1","red","radius","0.01","exp utility","60","10","25","24","142106.34590553798"
"1979","0.1","red","radius","0.01","exp utility","60","10","25","24","139250.83266380496"
"2003","0.1","red","radius","0.01","exp utility","70","0","25","24","63027.20621663934"
"2000","0.1","red","radius","0.01","exp utility","70","0","25","24","74720.68462120685"
"1976","0.1","red","radius","0.01","exp utility","60","10","25","24","126521.04338560597"
"2005","0.1","red","radius","0.01","exp utility","70","0","25","24","77232.42652030948"
"2006","0.1","red","radius","0.01","exp utility","70","0","25","24","69662.4329973174"
"2004","0.1","red","radius","0.01","exp utility","70","0","25","24","92118.3001441115"
"2007","0.1","red","radius","0.01","exp utility","70","0","25","24","72284.9224494343"
"2009","0.1","red","radius","0.01","exp utility","70","0","25","24","92025.975371082"
"2008","0.1","red","radius","0.01","exp utility","70","0","25","24","90430.66107364537"
"2010","0.1","red","radius","0.01","exp utility","70","0","25","24","74518.23619262027"
"2011","0.1","red","radius","0.01","exp utility","70","1","25","24","127485.44526016305"
"2013","0.1","red","radius","0.01","exp utility","70","1","25","24","123714.40125812397"
"2012","0.1","red","radius","0.01","exp utility","70","1","25","24","124633.13601914507"
"2014","0.1","red","radius","0.01","exp utility","70","1","25","24","114101.163707484"
"2016","0.1","red","radius","0.01","exp utility","70","1","25","24","125535.16229415959"
"2015","0.1","red","radius","0.01","exp utility","70","1","25","24","101099.57703506119"
"2017","0.1","red","radius","0.01","exp utility","70","1","25","24","113351.52172694329"
"2019","0.1","red","radius","0.01","exp utility","70","1","25","24","107278.59975978556"
"2021","0.1","red","radius","0.01","exp utility","70","1","25","24","133331.06552235235"
"2022","0.1","red","radius","0.01","exp utility","70","1","25","24","126011.5182034346"
"2020","0.1","red","radius","0.01","exp utility","70","1","25","24","120473.76344925506"
"2018","0.1","red","radius","0.01","exp utility","70","1","25","24","121350.50648083557"
"2023","0.1","red","radius","0.01","exp utility","70","1","25","24","121878.0821334027"
"2024","0.1","red","radius","0.01","exp utility","70","1","25","24","106775.29872150777"
"2025","0.1","red","radius","0.01","exp utility","70","1","25","24","136206.32355655739"
"2027","0.1","red","radius","0.01","exp utility","70","1","25","24","125286.99565784415"
"2028","0.1","red","radius","0.01","exp utility","70","1","25","24","126434.13661166602"
"2026","0.1","red","radius","0.01","exp utility","70","1","25","24","146074.23391098424"
"2030","0.1","red","radius","0.01","exp utility","70","1","25","24","126482.93808155552"
"2033","0.1","red","radius","0.01","exp utility","70","1","25","24","121219.12557048659"
"2035","0.1","red","radius","0.01","exp utility","70","1","25","24","102029.38519627483"
"2029","0.1","red","radius","0.01","exp utility","70","1","25","24","122341.70900710691"
"2031","0.1","red","radius","0.01","exp utility","70","1","25","24","122475.18703400897"
"2036","0.1","red","radius","0.01","exp utility","70","1","25","24","131138.40629767173"
"2034","0.1","red","radius","0.01","exp utility","70","1","25","24","121167.07234347146"
"2037","0.1","red","radius","0.01","exp utility","70","1","25","24","106103.6413643725"
"2038","0.1","red","radius","0.01","exp utility","70","1","25","24","121646.839914039"
"2039","0.1","red","radius","0.01","exp utility","70","1","25","24","118888.91389654792"
"2032","0.1","red","radius","0.01","exp utility","70","1","25","24","128675.23794866646"
"2040","0.1","red","radius","0.01","exp utility","70","1","25","24","109200.53815998393"
"2042","0.1","red","radius","0.01","exp utility","70","2","25","24","130998.74626571755"
"2041","0.1","red","radius","0.01","exp utility","70","2","25","24","125476.06614901293"
"2044","0.1","red","radius","0.01","exp utility","70","2","25","24","138639.7980352579"
"2046","0.1","red","radius","0.01","exp utility","70","2","25","24","121886.54132714798"
"2045","0.1","red","radius","0.01","exp utility","70","2","25","24","140356.7801387893"
"2047","0.1","red","radius","0.01","exp utility","70","2","25","24","130757.7232730518"
"2048","0.1","red","radius","0.01","exp utility","70","2","25","24","133770.4023755547"
"2050","0.1","red","radius","0.01","exp utility","70","2","25","24","139922.02816123865"
"2051","0.1","red","radius","0.01","exp utility","70","2","25","24","110228.65951246364"
"2049","0.1","red","radius","0.01","exp utility","70","2","25","24","131027.03858604465"
"2043","0.1","red","radius","0.01","exp utility","70","2","25","24","136728.16043907608"
"2052","0.1","red","radius","0.01","exp utility","70","2","25","24","139991.20152406217"
"2053","0.1","red","radius","0.01","exp utility","70","2","25","24","122544.5252035558"
"2054","0.1","red","radius","0.01","exp utility","70","2","25","24","123550.83296480519"
"2055","0.1","red","radius","0.01","exp utility","70","2","25","24","143996.3450642413"
"2056","0.1","red","radius","0.01","exp utility","70","2","25","24","144369.85123829113"
"2058","0.1","red","radius","0.01","exp utility","70","2","25","24","124714.01698844745"
"2060","0.1","red","radius","0.01","exp utility","70","2","25","24","136158.78040448844"
"2059","0.1","red","radius","0.01","exp utility","70","2","25","24","135895.89079504518"
